diarization,dilate_ms,scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
real,0.0,long_00000_5639-61-121,s1,gated_deflation,3,2,-6.057200567923697,0,0,0,SPEAKER_01,3
real,0.0,long_00000_5639-61-121,s2,gated_deflation,3,1,28.42555418294658,1,1,0,SPEAKER_02,3
real,0.0,long_00000_5639-61-121,s2,gated_deflation,3,2,-1.673072029276793,1,1,0,SPEAKER_02,3
real,0.0,long_00000_5639-61-121,s3,gated_deflation,3,1,35.45616652259341,2,2,0,SPEAKER_00,3
real,0.0,long_00000_5639-61-121,s3,gated_deflation,3,2,-5.541237885395711,2,2,0,SPEAKER_00,3
real,0.0,long_00000_5639-61-121,s1,coarse_to_fine,3,1,47.700052610728264,,,2,SPEAKER_01,3
real,0.0,long_00000_5639-61-121,s1,coarse_to_fine,3,2,-6.057200567923697,,,2,SPEAKER_01,3
real,0.0,long_00000_5639-61-121,s2,coarse_to_fine,3,1,28.42555418294658,,,2,SPEAKER_02,3
real,0.0,long_00000_5639-61-121,s2,coarse_to_fine,3,2,-1.5983795410580437,,,2,SPEAKER_02,3
real,0.0,long_00000_5639-61-121,s3,coarse_to_fine,3,1,35.45616652259341,,,2,SPEAKER_00,3
real,0.0,long_00000_5639-61-121,s3,coarse_to_fine,3,2,-0.7496003339622626,,,2,SPEAKER_00,3
oracle,0.0,long_00001_3729-2300-8230,s1,no_recursion,3,1,73.45708658929459,,,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s1,no_recursion,3,2,2.992716065849814,,,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,no_recursion,3,1,44.559914846736405,,,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s2,no_recursion,3,2,5.576527015091948,,,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,no_recursion,3,1,52.48146327465544,,,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s3,no_recursion,3,2,-4.547991386360529,,,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s1,ungated_deflation,3,1,73.45708658929459,0,0,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s1,ungated_deflation,3,2,2.992716065849814,0,0,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,ungated_deflation,3,1,43.77738191432924,1,1,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s2,ungated_deflation,3,2,4.632814063156784,1,1,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,ungated_deflation,3,1,48.265780277324794,2,2,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s3,ungated_deflation,3,2,-6.0750262090692875,2,2,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s1,gated_deflation,3,1,73.45708658929459,0,0,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s1,gated_deflation,3,2,2.992716065849814,0,0,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,gated_deflation,3,1,43.77738191432924,1,1,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s2,gated_deflation,3,2,4.632814063156784,1,1,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,gated_deflation,3,1,48.265780277324794,2,2,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s3,gated_deflation,3,2,-6.0750262090692875,2,2,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,3,1,73.45897124137879,,,2,s1,3
oracle,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,3,2,0.8045135751058401,,,2,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,3,1,44.131889244249294,,,2,s2,3
oracle,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,3,2,4.9524223773114056,,,2,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,3,1,52.48146327465544,,,2,s3,3
oracle,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,3,2,-4.547991386360529,,,2,s3,3
real,0.0,long_00001_3729-2300-8230,s1,no_recursion,3,1,34.011568406997924,,,0,SPEAKER_02,3
real,0.0,long_00001_3729-2300-8230,s1,no_recursion,3,2,-1.6317005490091527,,,0,SPEAKER_02,3
real,0.0,long_00001_3729-2300-8230,s2,no_recursion,3,1,94.03269338645286,,,0,SPEAKER_00,3
real,0.0,long_00001_3729-2300-8230,s2,no_recursion,3,2,2.4323987954886497,,,0,SPEAKER_00,3
real,0.0,long_00001_3729-2300-8230,s3,no_recursion,3,1,59.53255497861917,,,0,SPEAKER_01,3
real,0.0,long_00001_3729-2300-8230,s3,no_recursion,3,2,-8.124886001764756,,,0,SPEAKER_01,3
real,0.0,long_00001_3729-2300-8230,s1,ungated_deflation,3,1,34.011568406997924,1,1,0,SPEAKER_02,3
real,0.0,long_00001_3729-2300-8230,s1,ungated_deflation,3,2,-5.310933781805543,1,1,0,SPEAKER_02,3
real,0.0,long_00001_3729-2300-8230,s2,ungated_deflation,3,1,94.03269338645286,0,0,0,SPEAKER_00,3
real,0.0,long_00001_3729-2300-8230,s2,ungated_deflation,3,2,2.4323987954886497,0,0,0,SPEAKER_00,3
real,0.0,long_00001_3729-2300-8230,s3,ungated_deflation,3,1,59.53255497861917,2,2,0,SPEAKER_01,3
real,0.0,long_00001_3729-2300-8230,s3,ungated_deflation,3,2,-8.970761297239886,2,2,0,SPEAKER_01,3
real,0.0,long_00001_3729-2300-8230,s1,gated_deflation,3,1,34.011568406997924,1,1,0,SPEAKER_02,3
real,0.0,long_00001_3729-2300-8230,s1,gated_deflation,3,2,-5.310933781805543,1,1,0,SPEAKER_02,3
real,0.0,long_00001_3729-2300-8230,s2,gated_deflation,3,1,94.03269338645286,0,0,0,SPEAKER_00,3
real,0.0,long_00001_3729-2300-8230,s2,gated_deflation,3,2,2.4323987954886497,0,0,0,SPEAKER_00,3
real,0.0,long_00001_3729-2300-8230,s3,gated_deflation,3,1,59.53255497861917,2,2,0,SPEAKER_01,3
real,0.0,long_00001_3729-2300-8230,s3,gated_deflation,3,2,-8.970761297239886,2,2,0,SPEAKER_01,3
real,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,3,1,34.011568406997924,,,2,SPEAKER_02,3
real,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,3,2,-0.7024650685774813,,,2,SPEAKER_02,3
real,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,3,1,94.03269338645286,,,2,SPEAKER_00,3
real,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,3,2,2.2162409796683877,,,2,SPEAKER_00,3
real,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,3,1,59.53255497861917,,,2,SPEAKER_01,3
real,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,3,2,-8.124886001764756,,,2,SPEAKER_01,3
oracle,0.0,long_00002_4077-237-2300,s1,no_recursion,3,1,45.47358481605738,,,0,s1,3
oracle,0.0,long_00002_4077-237-2300,s1,no_recursion,3,2,1.8124856681220483,,,0,s1,3
oracle,0.0,long_00002_4077-237-2300,s2,no_recursion,3,1,38.244093298738356,,,0,s2,3
oracle,0.0,long_00002_4077-237-2300,s2,no_recursion,3,2,2.976950201891599,,,0,s2,3
oracle,0.0,long_00002_4077-237-2300,s3,no_recursion,3,1,43.92947104145439,,,0,s3,3
oracle,0.0,long_00002_4077-237-2300,s3,no_recursion,3,2,7.168572142969517,,,0,s3,3
oracle,0.0,long_00002_4077-237-2300,s1,ungated_deflation,3,1,45.47358481605738,0,0,0,s1,3
oracle,0.0,long_00002_4077-237-2300,s1,ungated_deflation,3,2,1.8124856681220483,0,0,0,s1,3
oracle,0.0,long_00002_4077-237-2300,s2,ungated_deflation,3,1,36.25010864602328,1,1,0,s2,3
oracle,0.0,long_00002_4077-237-2300,s2,ungated_deflation,3,2,-0.6172908615330002,1,1,0,s2,3
oracle,0.0,long_00002_4077-237-2300,s3,ungated_deflation,3,1,36.89321772835267,2,2,0,s3,3
oracle,0.0,long_00002_4077-237-2300,s3,ungated_deflation,3,2,2.229963561682288,2,2,0,s3,3
oracle,0.0,long_00002_4077-237-2300,s1,gated_deflation,3,1,45.47358481605738,0,0,0,s1,3
oracle,0.0,long_00002_4077-237-2300,s1,gated_deflation,3,2,1.8124856681220483,0,0,0,s1,3
oracle,0.0,long_00002_4077-237-2300,s2,gated_deflation,3,1,36.25010864602328,1,1,0,s2,3
oracle,0.0,long_00002_4077-237-2300,s2,gated_deflation,3,2,-0.6172908615330002,1,1,0,s2,3
oracle,0.0,long_00002_4077-237-2300,s3,gated_deflation,3,1,36.89321772835267,2,2,0,s3,3
oracle,0.0,long_00002_4077-237-2300,s3,gated_deflation,3,2,2.229963561682288,2,2,0,s3,3
oracle,0.0,long_00002_4077-237-2300,s1,coarse_to_fine,3,1,45.6944447798556,,,2,s1,3
oracle,0.0,long_00002_4077-237-2300,s1,coarse_to_fine,3,2,1.8744145249512445,,,2,s1,3
oracle,0.0,long_00002_4077-237-2300,s2,coarse_to_fine,3,1,38.968746914312646,,,2,s2,3
oracle,0.0,long_00002_4077-237-2300,s2,coarse_to_fine,3,2,-2.912978497028975,,,2,s2,3
oracle,0.0,long_00002_4077-237-2300,s3,coarse_to_fine,3,1,44.23986298331519,,,2,s3,3
oracle,0.0,long_00002_4077-237-2300,s3,coarse_to_fine,3,2,6.761791236951944,,,2,s3,3
real,0.0,long_00002_4077-237-2300,s1,no_recursion,3,1,52.94067921697446,,,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s1,no_recursion,3,2,-0.6666001906141164,,,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s2,no_recursion,3,1,40.59209777517981,,,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s2,no_recursion,3,2,1.1932376687902484,,,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s3,no_recursion,3,1,46.9425126348612,,,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s3,no_recursion,3,2,-1.2650046610409689,,,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s1,ungated_deflation,3,1,52.94067921697446,2,2,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s1,ungated_deflation,3,2,-0.18868565431700923,2,2,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s2,ungated_deflation,3,1,40.59209777517981,1,1,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s2,ungated_deflation,3,2,-0.31205930826736294,1,1,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s3,ungated_deflation,3,1,46.9425126348612,0,0,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s3,ungated_deflation,3,2,-1.2650046610409689,0,0,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s1,gated_deflation,3,1,52.94067921697446,2,2,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s1,gated_deflation,3,2,-0.18868565431700923,2,2,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s2,gated_deflation,3,1,40.59209777517981,1,1,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s2,gated_deflation,3,2,-0.31205930826736294,1,1,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s3,gated_deflation,3,1,46.9425126348612,0,0,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s3,gated_deflation,3,2,-1.2650046610409689,0,0,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s1,coarse_to_fine,3,1,52.94067921697446,,,2,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s1,coarse_to_fine,3,2,-0.4814156588798959,,,2,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s2,coarse_to_fine,3,1,40.59209777517981,,,2,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s2,coarse_to_fine,3,2,-3.2807902514130665,,,2,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s3,coarse_to_fine,3,1,46.9425126348612,,,2,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s3,coarse_to_fine,3,2,-1.2513753316757006,,,2,SPEAKER_02,3
oracle,0.0,long_00003_4507-7176-8455,s1,no_recursion,3,1,57.08113785239122,,,0,s1,3
oracle,0.0,long_00003_4507-7176-8455,s1,no_recursion,3,2,3.955943560423697,,,0,s1,3
oracle,0.0,long_00003_4507-7176-8455,s2,no_recursion,3,1,37.5122205497564,,,0,s2,3
oracle,0.0,long_00003_4507-7176-8455,s2,no_recursion,3,2,2.2899439564553834,,,0,s2,3
oracle,0.0,long_00003_4507-7176-8455,s3,no_recursion,3,1,48.71508237584102,,,0,s3,3
oracle,0.0,long_00003_4507-7176-8455,s3,no_recursion,3,2,-0.08775401932426935,,,0,s3,3
oracle,0.0,long_00003_4507-7176-8455,s1,ungated_deflation,3,1,57.08113785239122,0,0,0,s1,3
oracle,0.0,long_00003_4507-7176-8455,s1,ungated_deflation,3,2,3.955943560423697,0,0,0,s1,3
oracle,0.0,long_00003_4507-7176-8455,s2,ungated_deflation,3,1,37.82864576687533,1,1,0,s2,3
oracle,0.0,long_00003_4507-7176-8455,s2,ungated_deflation,3,2,2.2930212082323305,1,1,0,s2,3
oracle,0.0,long_00003_4507-7176-8455,s3,ungated_deflation,3,1,47.02706711831321,2,2,0,s3,3
oracle,0.0,long_00003_4507-7176-8455,s3,ungated_deflation,3,2,-2.0173532246026453,2,2,0,s3,3
oracle,0.0,long_00003_4507-7176-8455,s1,gated_deflation,3,1,57.08113785239122,0,0,0,s1,3
oracle,0.0,long_00003_4507-7176-8455,s1,gated_deflation,3,2,3.955943560423697,0,0,0,s1,3
oracle,0.0,long_00003_4507-7176-8455,s2,gated_deflation,3,1,37.82864576687533,1,1,0,s2,3
oracle,0.0,long_00003_4507-7176-8455,s2,gated_deflation,3,2,2.2930212082323305,1,1,0,s2,3
oracle,0.0,long_00003_4507-7176-8455,s3,gated_deflation,3,1,47.02706711831321,2,2,0,s3,3
oracle,0.0,long_00003_4507-7176-8455,s3,gated_deflation,3,2,-2.0173532246026453,2,2,0,s3,3
oracle,0.0,long_00003_4507-7176-8455,s1,coarse_to_fine,3,1,57.08113785239122,,,2,s1,3
oracle,0.0,long_00003_4507-7176-8455,s1,coarse_to_fine,3,2,3.955943560423697,,,2,s1,3
oracle,0.0,long_00003_4507-7176-8455,s2,coarse_to_fine,3,1,37.85417149964114,,,2,s2,3
oracle,0.0,long_00003_4507-7176-8455,s2,coarse_to_fine,3,2,2.915652083749134,,,2,s2,3
oracle,0.0,long_00003_4507-7176-8455,s3,coarse_to_fine,3,1,49.594748781435555,,,2,s3,3
oracle,0.0,long_00003_4507-7176-8455,s3,coarse_to_fine,3,2,-1.4369121462460965,,,2,s3,3
real,0.0,long_00003_4507-7176-8455,s1,no_recursion,3,1,39.57839850202721,,,0,SPEAKER_01,3
real,0.0,long_00003_4507-7176-8455,s1,no_recursion,3,2,-0.28446375502590776,,,0,SPEAKER_01,3
real,0.0,long_00003_4507-7176-8455,s2,no_recursion,3,1,inf,,,0,SPEAKER_02,3
real,0.0,long_00003_4507-7176-8455,s2,no_recursion,3,2,0.3115585525447494,,,0,SPEAKER_02,3
real,0.0,long_00003_4507-7176-8455,s3,no_recursion,3,1,33.06568516969357,,,0,SPEAKER_00,3
real,0.0,long_00003_4507-7176-8455,s3,no_recursion,3,2,-2.0384240405092737,,,0,SPEAKER_00,3
real,0.0,long_00003_4507-7176-8455,s1,ungated_deflation,3,1,39.57839850202721,1,1,0,SPEAKER_01,3
real,0.0,long_00003_4507-7176-8455,s1,ungated_deflation,3,2,-0.12461410881947693,1,1,0,SPEAKER_01,3
real,0.0,long_00003_4507-7176-8455,s2,ungated_deflation,3,1,inf,2,2,0,SPEAKER_02,3
real,0.0,long_00003_4507-7176-8455,s2,ungated_deflation,3,2,-2.007708083105458,2,2,0,SPEAKER_02,3
real,0.0,long_00003_4507-7176-8455,s3,ungated_deflation,3,1,33.06568516969357,0,0,0,SPEAKER_00,3
real,0.0,long_00003_4507-7176-8455,s3,ungated_deflation,3,2,-2.0384240405092737,0,0,0,SPEAKER_00,3
real,0.0,long_00003_4507-7176-8455,s1,gated_deflation,3,1,39.57839850202721,1,1,0,SPEAKER_01,3
real,0.0,long_00003_4507-7176-8455,s1,gated_deflation,3,2,-0.12461410881947693,1,1,0,SPEAKER_01,3
real,0.0,long_00003_4507-7176-8455,s2,gated_deflation,3,1,inf,2,2,0,SPEAKER_02,3
real,0.0,long_00003_4507-7176-8455,s2,gated_deflation,3,2,-2.007708083105458,2,2,0,SPEAKER_02,3
real,0.0,long_00003_4507-7176-8455,s3,gated_deflation,3,1,33.06568516969357,0,0,0,SPEAKER_00,3
real,0.0,long_00003_4507-7176-8455,s3,gated_deflation,3,2,-2.0384240405092737,0,0,0,SPEAKER_00,3
real,0.0,long_00003_4507-7176-8455,s1,coarse_to_fine,3,1,39.57839850202721,,,2,SPEAKER_01,3
real,0.0,long_00003_4507-7176-8455,s1,coarse_to_fine,3,2,-0.28446375502590776,,,2,SPEAKER_01,3
real,0.0,long_00003_4507-7176-8455,s2,coarse_to_fine,3,1,inf,,,2,SPEAKER_02,3
real,0.0,long_00003_4507-7176-8455,s2,coarse_to_fine,3,2,0.5794390315345757,,,2,SPEAKER_02,3
real,0.0,long_00003_4507-7176-8455,s3,coarse_to_fine,3,1,33.06568516969357,,,2,SPEAKER_00,3
real,0.0,long_00003_4507-7176-8455,s3,coarse_to_fine,3,2,-2.4789941426371236,,,2,SPEAKER_00,3
oracle,0.0,long_00004_5639-61-1089,s1,no_recursion,3,1,42.278867623610054,,,0,s1,3
oracle,0.0,long_00004_5639-61-1089,s1,no_recursion,3,2,-7.963044658450563,,,0,s1,3
oracle,0.0,long_00004_5639-61-1089,s2,no_recursion,3,1,44.984940195668266,,,0,s2,3
oracle,0.0,long_00004_5639-61-1089,s2,no_recursion,3,2,0.7570370922270055,,,0,s2,3
oracle,0.0,long_00004_5639-61-1089,s3,no_recursion,3,1,67.95591408677011,,,0,s3,3
oracle,0.0,long_00004_5639-61-1089,s3,no_recursion,3,2,-2.4466589513883403,,,0,s3,3
oracle,0.0,long_00004_5639-61-1089,s1,ungated_deflation,3,1,42.278867623610054,0,0,0,s1,3
oracle,0.0,long_00004_5639-61-1089,s1,ungated_deflation,3,2,-7.963044658450563,0,0,0,s1,3
oracle,0.0,long_00004_5639-61-1089,s2,ungated_deflation,3,1,46.29815574781798,1,1,0,s2,3
oracle,0.0,long_00004_5639-61-1089,s2,ungated_deflation,3,2,0.6343515979325655,1,1,0,s2,3
oracle,0.0,long_00004_5639-61-1089,s3,ungated_deflation,3,1,57.01248158405348,2,2,0,s3,3
oracle,0.0,long_00004_5639-61-1089,s3,ungated_deflation,3,2,-3.615171905438568,2,2,0,s3,3
oracle,0.0,long_00004_5639-61-1089,s1,gated_deflation,3,1,42.278867623610054,0,0,0,s1,3
oracle,0.0,long_00004_5639-61-1089,s1,gated_deflation,3,2,-7.963044658450563,0,0,0,s1,3
oracle,0.0,long_00004_5639-61-1089,s2,gated_deflation,3,1,46.29815574781798,1,1,0,s2,3
oracle,0.0,long_00004_5639-61-1089,s2,gated_deflation,3,2,0.6343515979325655,1,1,0,s2,3
oracle,0.0,long_00004_5639-61-1089,s3,gated_deflation,3,1,57.01248158405348,2,2,0,s3,3
oracle,0.0,long_00004_5639-61-1089,s3,gated_deflation,3,2,-3.615171905438568,2,2,0,s3,3
oracle,0.0,long_00004_5639-61-1089,s1,coarse_to_fine,3,1,42.278867623610054,,,2,s1,3
oracle,0.0,long_00004_5639-61-1089,s1,coarse_to_fine,3,2,-7.963044658450563,,,2,s1,3
oracle,0.0,long_00004_5639-61-1089,s2,coarse_to_fine,3,1,44.891158939733245,,,2,s2,3
oracle,0.0,long_00004_5639-61-1089,s2,coarse_to_fine,3,2,0.5346759735834454,,,2,s2,3
oracle,0.0,long_00004_5639-61-1089,s3,coarse_to_fine,3,1,67.95591408677011,,,2,s3,3
oracle,0.0,long_00004_5639-61-1089,s3,coarse_to_fine,3,2,-2.4466589513883403,,,2,s3,3
real,0.0,long_00004_5639-61-1089,s1,no_recursion,3,1,57.852534981511596,,,0,SPEAKER_00,3
real,0.0,long_00004_5639-61-1089,s1,no_recursion,3,2,-9.732013757520916,,,0,SPEAKER_00,3
real,0.0,long_00004_5639-61-1089,s2,no_recursion,3,1,31.602404752811715,,,0,SPEAKER_02,3
real,0.0,long_00004_5639-61-1089,s2,no_recursion,3,2,-3.68075450945744,,,0,SPEAKER_02,3
real,0.0,long_00004_5639-61-1089,s3,no_recursion,3,1,46.56822302821121,,,0,SPEAKER_01,3
real,0.0,long_00004_5639-61-1089,s3,no_recursion,3,2,-5.530944852866362,,,0,SPEAKER_01,3
real,0.0,long_00004_5639-61-1089,s1,ungated_deflation,3,1,57.852534981511596,0,0,0,SPEAKER_00,3
real,0.0,long_00004_5639-61-1089,s1,ungated_deflation,3,2,-9.732013757520916,0,0,0,SPEAKER_00,3
real,0.0,long_00004_5639-61-1089,s2,ungated_deflation,3,1,31.602404752811715,2,2,0,SPEAKER_02,3
real,0.0,long_00004_5639-61-1089,s2,ungated_deflation,3,2,-2.8132989851349945,2,2,0,SPEAKER_02,3
real,0.0,long_00004_5639-61-1089,s3,ungated_deflation,3,1,46.56822302821121,1,1,0,SPEAKER_01,3
real,0.0,long_00004_5639-61-1089,s3,ungated_deflation,3,2,-5.4345369508671135,1,1,0,SPEAKER_01,3
real,0.0,long_00004_5639-61-1089,s1,gated_deflation,3,1,57.852534981511596,0,0,0,SPEAKER_00,3
real,0.0,long_00004_5639-61-1089,s1,gated_deflation,3,2,-9.732013757520916,0,0,0,SPEAKER_00,3
real,0.0,long_00004_5639-61-1089,s2,gated_deflation,3,1,31.602404752811715,2,2,0,SPEAKER_02,3
real,0.0,long_00004_5639-61-1089,s2,gated_deflation,3,2,-2.8132989851349945,2,2,0,SPEAKER_02,3
real,0.0,long_00004_5639-61-1089,s3,gated_deflation,3,1,46.56822302821121,1,1,0,SPEAKER_01,3
real,0.0,long_00004_5639-61-1089,s3,gated_deflation,3,2,-5.4345369508671135,1,1,0,SPEAKER_01,3
real,0.0,long_00004_5639-61-1089,s1,coarse_to_fine,3,1,57.852534981511596,,,2,SPEAKER_00,3
real,0.0,long_00004_5639-61-1089,s1,coarse_to_fine,3,2,-9.732013757520916,,,2,SPEAKER_00,3
real,0.0,long_00004_5639-61-1089,s2,coarse_to_fine,3,1,31.602404752811715,,,2,SPEAKER_02,3
real,0.0,long_00004_5639-61-1089,s2,coarse_to_fine,3,2,-3.472825045175174,,,2,SPEAKER_02,3
real,0.0,long_00004_5639-61-1089,s3,coarse_to_fine,3,1,46.56822302821121,,,2,SPEAKER_01,3
real,0.0,long_00004_5639-61-1089,s3,coarse_to_fine,3,2,-5.530944852866362,,,2,SPEAKER_01,3
oracle,0.0,long_00005_3570-908-4507,s1,no_recursion,3,1,70.99562978508557,,,0,s1,3
oracle,0.0,long_00005_3570-908-4507,s1,no_recursion,3,2,4.318693224207073,,,0,s1,3
oracle,0.0,long_00005_3570-908-4507,s2,no_recursion,3,1,38.800999094054816,,,0,s2,3
oracle,0.0,long_00005_3570-908-4507,s2,no_recursion,3,2,2.3089361085785374,,,0,s2,3
oracle,0.0,long_00005_3570-908-4507,s3,no_recursion,3,1,42.83837922021342,,,0,s3,3
oracle,0.0,long_00005_3570-908-4507,s3,no_recursion,3,2,6.431330498402844,,,0,s3,3
oracle,0.0,long_00005_3570-908-4507,s1,ungated_deflation,3,1,70.99562978508557,0,0,0,s1,3
